id,zipcode,season_price,median_price,season,price,sell_price,profit
8092500720,98042,300000.0,292000.0,summer,230000.0,299000.0,69000.0
3222069156,98042,300000.0,292000.0,summer,270000.0,351000.0,81000.0
621069154,98042,300000.0,292000.0,summer,226000.0,293800.0,67800.0
3298300130,98008,545000.0,545000.0,summer,474905.0,617376.5,142471.5
3275750290,98008,545000.0,545000.0,summer,480000.0,624000.0,144000.0
3298200320,98008,545000.0,545000.0,summer,445000.0,578500.0,133500.0
7752000065,98008,545000.0,545000.0,summer,537000.0,698100.0,161100.0
259800680,98008,545000.0,545000.0,summer,534000.0,694200.0,160200.0
5231000060,98059,428250.0,435000.0,winter,310000.0,403000.0,93000.0
7230200340,98059,428250.0,435000.0,winter,305000.0,396500.0,91500.0
9353300140,98059,428250.0,435000.0,winter,284950.0,370435.0,85485.0
2787720140,98059,440000.0,435000.0,summer,416000.0,540800.0,124800.0
3450300270,98059,428250.0,435000.0,winter,268000.0,348400.0,80400.0
7230300100,98059,428250.0,435000.0,winter,320000.0,416000.0,96000.0
9353300090,98059,440000.0,435000.0,summer,360000.0,468000.0,108000.0
3450300020,98059,428250.0,435000.0,winter,329000.0,427700.0,98700.0
2787720170,98059,440000.0,435000.0,summer,395000.0,513500.0,118500.0
5169700022,98059,440000.0,435000.0,summer,334950.0,435435.0,100485.0
323059146,98059,440000.0,435000.0,summer,343000.0,445900.0,102900.0
2787700150,98059,440000.0,435000.0,summer,365000.0,474500.0,109500.0
3211100240,98059,440000.0,435000.0,summer,349000.0,453700.0,104700.0
2787700060,98059,440000.0,435000.0,summer,420000.0,546000.0,126000.0
1081310060,98059,440000.0,435000.0,summer,375000.0,487500.0,112500.0
323059208,98059,428250.0,435000.0,winter,320000.0,416000.0,96000.0
5095401360,98059,440000.0,435000.0,summer,418000.0,543400.0,125400.0
2787700180,98059,428250.0,435000.0,winter,320000.0,416000.0,96000.0
7229900145,98059,428250.0,435000.0,winter,430000.0,473000.00000000006,43000.00000000006
3211101010,98059,428250.0,435000.0,winter,319500.0,415350.0,95850.0
7230300610,98059,440000.0,435000.0,summer,352500.0,458250.0,105750.0
7229900285,98059,440000.0,435000.0,summer,390000.0,507000.0,117000.0
5104200380,98059,428250.0,435000.0,winter,265000.0,344500.0,79500.0
3211000190,98059,428250.0,435000.0,winter,310000.0,403000.0,93000.0
2787700630,98059,440000.0,435000.0,summer,399000.0,518700.0,119700.0
1081330210,98059,440000.0,435000.0,summer,410000.0,533000.0,123000.0
1523059103,98059,440000.0,435000.0,summer,390000.0,507000.0,117000.0
3793700210,98059,428250.0,435000.0,winter,299000.0,388700.0,89700.0
3449000060,98059,428250.0,435000.0,winter,320000.0,416000.0,96000.0
2258500049,98122,577000.0,572000.0,summer,469000.0,609700.0,140700.0
9818700430,98122,567500.0,572000.0,winter,421500.0,547950.0,126450.0
1186000150,98122,577000.0,572000.0,summer,563250.0,732225.0,168975.0
7942600975,98122,577000.0,572000.0,summer,505000.0,656500.0,151500.0
9818700455,98122,577000.0,572000.0,summer,518000.0,673400.0,155400.0
3253500160,98144,450000.0,450000.0,summer,317625.0,412912.5,95287.5
9834200885,98144,465000.0,450000.0,winter,360000.0,468000.0,108000.0
5393601050,98144,465000.0,450000.0,winter,445000.0,578500.0,133500.0
7319900345,98144,465000.0,450000.0,winter,438500.0,570050.0,131550.0
1250201130,98144,465000.0,450000.0,winter,410000.0,533000.0,123000.0
1250201194,98144,465000.0,450000.0,winter,449000.0,583700.0,134700.0
3644100072,98144,450000.0,450000.0,summer,245000.0,318500.0,73500.0
3644100030,98144,465000.0,450000.0,winter,432500.0,562250.0,129750.0
9834200305,98144,450000.0,450000.0,summer,350000.0,455000.0,105000.0
3644100073,98144,450000.0,450000.0,summer,245000.0,318500.0,73500.0
4395600060,98004,1190000.0,1150000.0,summer,935000.0,1215500.0,280500.0
824059083,98004,1190000.0,1150000.0,summer,993000.0,1290900.0,297900.0
824059277,98004,1190000.0,1150000.0,summer,985000.0,1280500.0,295500.0
4389201021,98004,1190000.0,1150000.0,summer,1014250.0,1318525.0,304275.0
686900030,98004,1190000.0,1150000.0,summer,999950.0,1299935.0,299985.0
6669000070,98004,1190000.0,1150000.0,summer,1000000.0,1300000.0,300000.0
3860900111,98004,1094000.0,1150000.0,winter,695000.0,903500.0,208500.0
629000410,98004,1190000.0,1150000.0,summer,915000.0,1189500.0,274500.0
629000704,98004,1190000.0,1150000.0,summer,1000000.0,1300000.0,300000.0
6664000130,98004,1094000.0,1150000.0,winter,635250.0,825825.0,190575.0
4389200761,98004,1094000.0,1150000.0,winter,1100000.0,1210000.0,110000.0
514500090,98005,745000.0,765475.0,summer,550000.0,715000.0,165000.0
9541800075,98005,788000.0,765475.0,winter,685650.0,891345.0,205695.0
2330000035,98005,788000.0,765475.0,winter,710000.0,923000.0,213000.0
9542400010,98005,745000.0,765475.0,summer,745000.0,819500.0000000001,74500.00000000012
5307100280,98005,788000.0,765475.0,winter,680000.0,884000.0,204000.0
3191000240,98034,450000.0,445975.0,summer,400000.0,520000.0,120000.0
9477100060,98034,440000.0,445975.0,winter,445950.0,490545.00000000006,44595.00000000006
9477001280,98034,450000.0,445975.0,summer,425000.0,552500.0,127500.0
3303230110,98034,450000.0,445975.0,summer,424000.0,551200.0,127200.0
1853200080,98034,450000.0,445975.0,summer,350000.0,455000.0,105000.0
1138000250,98034,450000.0,445975.0,summer,350000.0,455000.0,105000.0
8835200330,98034,450000.0,445975.0,summer,399950.0,519935.0,119985.0
7696300180,98034,450000.0,445975.0,summer,410000.0,533000.0,123000.0
1049010050,98034,450000.0,445975.0,summer,386100.0,501930.0,115830.0
9477000650,98034,450000.0,445975.0,summer,397000.0,516100.0,119100.0
7527200030,98075,759950.0,739999.0,summer,700000.0,910000.0,210000.0
8099900260,98075,710000.0,739999.0,winter,544500.0,707850.0,163350.0
1024069037,98075,710000.0,739999.0,winter,525000.0,682500.0,157500.0
3570000160,98075,759950.0,739999.0,summer,610000.0,793000.0,183000.0
1024069063,98075,759950.0,739999.0,summer,620000.0,806000.0,186000.0
952002765,98116,577000.0,562750.0,summer,460000.0,598000.0,138000.0
2313900560,98116,531250.0,562750.0,winter,554000.0,609400.0,55400.0
6384500581,98116,531250.0,562750.0,winter,555000.0,610500.0,55500.0
585000008,98116,577000.0,562750.0,summer,460000.0,598000.0,138000.0
6385000025,98116,577000.0,562750.0,summer,521450.0,677885.0,156435.0
513000445,98116,531250.0,562750.0,winter,554950.0,610445.0,55495.0
3389900800,98116,531250.0,562750.0,winter,395000.0,513500.0,118500.0
324000370,98116,577000.0,562750.0,summer,502000.0,652600.0,150600.0
7905200230,98116,531250.0,562750.0,winter,330000.0,429000.0,99000.0
952001765,98116,531250.0,562750.0,winter,558000.0,613800.0,55800.0
7579200715,98116,531250.0,562750.0,winter,400000.0,520000.0,120000.0
9278200095,98116,577000.0,562750.0,summer,465000.0,604500.0,139500.0
8100000090,98010,352499.5,360000.0,winter,256000.0,332800.0,76800.0
844001140,98010,352499.5,360000.0,winter,206000.0,267800.0,61800.0
844000425,98010,352499.5,360000.0,winter,199999.0,259998.7,59999.70000000001
3622069050,98010,352499.5,360000.0,winter,212644.0,276437.2,63793.20000000001
3222079136,98010,352499.5,360000.0,winter,213000.0,276900.0,63900.0
421069081,98010,398000.0,360000.0,summer,337000.0,438100.0,101100.0
3332500265,98118,389000.0,367638.5,summer,311000.0,404300.0,93300.0
7129302615,98118,389000.0,367638.5,summer,292000.0,379600.0,87600.0
323049148,98118,389000.0,367638.5,summer,319000.0,414700.0,95700.0
6882510020,98118,389000.0,367638.5,summer,340000.0,442000.0,102000.0
3336001470,98118,389000.0,367638.5,summer,311000.0,404300.0,93300.0
3904100220,98118,349950.0,367638.5,winter,276000.0,358800.0,82800.0
3330500925,98118,349950.0,367638.5,winter,258305.0,335796.5,77491.5
2658000215,98118,349950.0,367638.5,winter,207000.0,269100.0,62100.0
2123700100,98118,349950.0,367638.5,winter,353000.0,388300.00000000006,35300.00000000006
3419600125,98118,349950.0,367638.5,winter,245000.0,318500.0,73500.0
7338401230,98118,389000.0,367638.5,summer,285000.0,370500.0,85500.0
6882510060,98118,349950.0,367638.5,winter,365000.0,401500.00000000006,36500.00000000006
8113101000,98118,389000.0,367638.5,summer,336000.0,436800.0,100800.0
3331001165,98118,389000.0,367638.5,summer,305000.0,396500.0,91500.0
7129304225,98118,389000.0,367638.5,summer,305000.0,396500.0,91500.0
7129302185,98118,389000.0,367638.5,summer,290000.0,377000.0,87000.0
2589300065,98118,389000.0,367638.5,summer,329900.0,428870.0,98970.0
7562100065,98118,349950.0,367638.5,winter,260000.0,338000.0,78000.0
7129303180,98118,389000.0,367638.5,summer,310000.0,403000.0,93000.0
3031200120,98118,349950.0,367638.5,winter,255000.0,331500.0,76500.0
6821102100,98199,650000.0,689800.0,winter,510000.0,663000.0,153000.0
1370803820,98199,710000.0,689800.0,summer,629000.0,817700.0,188700.0
6821100090,98199,710000.0,689800.0,summer,557800.0,725140.0,167340.0
3271300955,98199,710000.0,689800.0,summer,554729.0,721147.7000000001,166418.70000000007
6822100310,98199,650000.0,689800.0,winter,685000.0,753500.0000000001,68500.00000000012
6822100030,98199,710000.0,689800.0,summer,589000.0,765700.0,176700.0
8127700210,98199,710000.0,689800.0,summer,600000.0,780000.0,180000.0
2771104010,98199,710000.0,689800.0,summer,529999.0,688998.7000000001,158999.70000000007
7010701383,98199,650000.0,689800.0,winter,680000.0,748000.0000000001,68000.00000000012
3686900025,98032,244200.0,250000.0,winter,249000.0,273900.0,24900.0
6146600185,98032,244200.0,250000.0,winter,160000.0,208000.0,48000.0
8857600220,98032,244200.0,250000.0,winter,178500.0,232050.0,53550.0
9407001860,98045,415000.0,410000.0,summer,372000.0,483600.0,111600.0
9407001340,98045,415000.0,410000.0,summer,320000.0,416000.0,96000.0
7334500120,98045,391000.0,410000.0,winter,240000.0,312000.0,72000.0
9407001320,98045,391000.0,410000.0,winter,295000.0,383500.0,88500.0
626100023,98077,667500.0,654950.0,winter,600000.0,780000.0,180000.0
1626069178,98077,667500.0,654950.0,winter,535000.0,695500.0,160500.0
1771100440,98077,650000.0,654950.0,summer,360000.0,468000.0,108000.0
1626069220,98077,667500.0,654950.0,winter,562000.0,730600.0,168600.0
7549802600,98108,351500.0,342500.0,summer,335000.0,435500.0,100500.0
7883608693,98108,336000.0,342500.0,winter,191000.0,248300.0,57300.0
6082400260,98168,241250.0,235000.0,summer,231500.0,300950.0,69450.0
795000820,98168,241250.0,235000.0,summer,220000.0,286000.0,66000.0
179000100,98168,234550.0,235000.0,winter,174000.0,226200.0,52200.0
1446403305,98168,241250.0,235000.0,summer,206000.0,267800.0,61800.0
1446404015,98168,241250.0,235000.0,summer,200000.0,260000.0,60000.0
1623049145,98168,241250.0,235000.0,summer,210000.0,273000.0,63000.0
8018600980,98168,241250.0,235000.0,summer,187250.0,243425.0,56175.0
7279300070,98177,550000.0,554000.0,summer,345500.0,449150.0,103650.0
1124000050,98177,574250.0,554000.0,winter,461000.0,599300.0,138300.0
259100110,98177,574250.0,554000.0,winter,540000.0,702000.0,162000.0
3626039207,98177,574250.0,554000.0,winter,522500.0,679250.0,156750.0
3904910050,98029,579275.0,575000.0,summer,515000.0,669500.0,154500.0
6073200075,98006,768000.0,760369.0,summer,625000.0,812500.0,187500.0
6067910030,98006,768000.0,760369.0,summer,664000.0,863200.0,199200.0
6067900060,98006,756500.0,760369.0,winter,565000.0,734500.0,169500.0
6072100140,98006,756500.0,760369.0,winter,500000.0,650000.0,150000.0
2024059084,98006,768000.0,760369.0,summer,625000.0,812500.0,187500.0
2206700295,98006,756500.0,760369.0,winter,453000.0,588900.0,135900.0
6071700160,98006,768000.0,760369.0,summer,603500.0,784550.0,181050.0
2202500110,98006,756500.0,760369.0,winter,430000.0,559000.0,129000.0
6072100490,98006,756500.0,760369.0,winter,527500.0,685750.0,158250.0
6072400820,98006,756500.0,760369.0,winter,525000.0,682500.0,157500.0
8562800250,98006,768000.0,760369.0,summer,596000.0,774800.0,178800.0
6072760670,98006,768000.0,760369.0,summer,652450.0,848185.0,195735.0
643300010,98006,756500.0,760369.0,winter,365000.0,474500.0,109500.0
6072500050,98006,756500.0,760369.0,winter,560000.0,728000.0,168000.0
9346910500,98006,768000.0,760369.0,summer,700000.0,910000.0,210000.0
6073200020,98006,756500.0,760369.0,winter,485000.0,630500.0,145500.0
2206700215,98006,756500.0,760369.0,winter,550000.0,715000.0,165000.0
2141310820,98006,768000.0,760369.0,summer,689000.0,895700.0,206700.0
1777600230,98006,768000.0,760369.0,summer,610000.0,793000.0,183000.0
2141300620,98006,756500.0,760369.0,winter,550000.0,715000.0,165000.0
6071300030,98006,756500.0,760369.0,winter,464500.0,603850.0,139350.0
2206700070,98006,756500.0,760369.0,winter,435000.0,565500.0,130500.0
2204500550,98006,756500.0,760369.0,winter,425000.0,552500.0,127500.0
2600110560,98006,768000.0,760369.0,summer,750000.0,975000.0,225000.0
2824059128,98006,756500.0,760369.0,winter,510000.0,663000.0,153000.0
6071400710,98006,768000.0,760369.0,summer,648000.0,842400.0,194400.0
6071000310,98006,768000.0,760369.0,summer,622000.0,808600.0,186600.0
4036100175,98006,768000.0,760369.0,summer,689000.0,895700.0,206700.0
1777600210,98006,768000.0,760369.0,summer,590000.0,767000.0,177000.0
6072000910,98006,756500.0,760369.0,winter,480000.0,624000.0,144000.0
2204500480,98006,756500.0,760369.0,winter,551100.0,716430.0,165330.0
6072400280,98006,768000.0,760369.0,summer,619850.0,805805.0,185955.0
2211700290,98006,756500.0,760369.0,winter,538000.0,699400.0,161400.0
2201500680,98006,756500.0,760369.0,winter,501000.0,651300.0,150300.0
2141320230,98006,768000.0,760369.0,summer,710000.0,923000.0,213000.0
1951800580,98006,768000.0,760369.0,summer,590000.0,767000.0,177000.0
4139660040,98006,756500.0,760369.0,winter,760000.0,836000.0000000001,76000.00000000012
2205700180,98006,756500.0,760369.0,winter,545000.0,708500.0,163500.0
2024059059,98006,768000.0,760369.0,summer,693000.0,900900.0,207900.0
6071200455,98006,756500.0,760369.0,winter,550000.0,715000.0,165000.0
1777600900,98006,768000.0,760369.0,summer,710000.0,923000.0,213000.0
809002435,98109,723000.0,736000.0,winter,725000.0,797500.0000000001,72500.00000000012
5244801275,98109,723000.0,736000.0,winter,410500.0,533650.0,123150.0
1929300415,98109,740000.0,736000.0,summer,710000.0,923000.0,213000.0
5437820310,98022,280008.5,280000.0,winter,218000.0,283400.0,65400.0
1917300260,98022,280000.0,280000.0,summer,210000.0,273000.0,63000.0
7710100083,98022,280008.5,280000.0,winter,225000.0,292500.0,67500.0
5706500140,98022,280000.0,280000.0,summer,205500.0,267150.0,61650.0
8005100025,98022,280000.0,280000.0,summer,195000.0,253500.0,58500.0
5602000025,98022,280008.5,280000.0,winter,251000.0,326300.0,75300.0
2320069206,98022,280008.5,280000.0,winter,219000.0,284700.0,65700.0
853000261,98022,280000.0,280000.0,summer,197500.0,256750.0,59250.0
5595900280,98022,280008.5,280000.0,winter,235000.0,305500.0,70500.0
2372800050,98022,280008.5,280000.0,winter,220000.0,286000.0,66000.0
5602000275,98022,280008.5,280000.0,winter,259950.0,337935.0,77985.0
8005100540,98022,280000.0,280000.0,summer,215000.0,279500.0,64500.0
1645000710,98022,280008.5,280000.0,winter,255000.0,331500.0,76500.0
2220069196,98022,280008.5,280000.0,winter,253500.0,329550.0,76050.0
5602000105,98022,280008.5,280000.0,winter,265000.0,344500.0,79500.0
5595900316,98022,280008.5,280000.0,winter,231000.0,300300.0,69300.0
2372800145,98022,280008.5,280000.0,winter,219950.0,285935.0,65985.0
5595900210,98022,280000.0,280000.0,summer,195000.0,253500.0,58500.0
1320069249,98022,280000.0,280000.0,summer,192500.0,250250.0,57750.0
2420069242,98022,280000.0,280000.0,summer,175000.0,227500.0,52500.0
8091600080,98022,280008.5,280000.0,winter,225000.0,292500.0,67500.0
2420069268,98022,280000.0,280000.0,summer,184900.0,240370.0,55470.0
920069052,98022,280008.5,280000.0,winter,243950.0,317135.0,73185.0
2372800100,98022,280008.5,280000.0,winter,245000.0,318500.0,73500.0
9170500060,98033,694500.0,678000.0,summer,649000.0,843700.0,194700.0
1235700042,98033,694500.0,678000.0,summer,537000.0,698100.0,161100.0
4151800470,98033,660000.0,678000.0,winter,675000.0,742500.0000000001,67500.00000000012
3699100130,98033,660000.0,678000.0,winter,495000.0,643500.0,148500.0
3039000050,98033,694500.0,678000.0,summer,575000.0,747500.0,172500.0
3885805640,98033,694500.0,678000.0,summer,625000.0,812500.0,187500.0
3759500006,98033,694500.0,678000.0,summer,610000.0,793000.0,183000.0
3226059071,98033,660000.0,678000.0,winter,426000.0,553800.0,127800.0
325059126,98033,694500.0,678000.0,summer,565000.0,734500.0,169500.0
3900500110,98033,694500.0,678000.0,summer,627000.0,815100.0,188100.0
6743700015,98033,660000.0,678000.0,winter,392800.0,510640.0,117840.0
1088020070,98033,694500.0,678000.0,summer,645000.0,838500.0,193500.0
925059219,98033,660000.0,678000.0,winter,664000.0,730400.0000000001,66400.00000000012
3902310210,98033,694500.0,678000.0,summer,610000.0,793000.0,183000.0
1087900050,98033,694500.0,678000.0,summer,560000.0,728000.0,168000.0
2128000050,98033,694500.0,678000.0,summer,625000.0,812500.0,187500.0
7424600020,98033,694500.0,678000.0,summer,620000.0,806000.0,186000.0
7420200050,98033,694500.0,678000.0,summer,623000.0,809900.0,186900.0
1236300307,98033,694500.0,678000.0,summer,565000.0,734500.0,169500.0
3888100029,98033,660000.0,678000.0,winter,475300.0,617890.0,142590.0
5212000020,98033,694500.0,678000.0,summer,630100.0,819130.0,189030.0
2128000180,98033,694500.0,678000.0,summer,600000.0,780000.0,180000.0
3500100226,98155,380000.0,375000.0,summer,340895.0,443163.5,102268.5
7304300570,98155,380000.0,375000.0,summer,366500.0,476450.0,109950.0
3971700940,98155,380000.0,375000.0,summer,330000.0,429000.0,99000.0
6163901751,98155,380000.0,375000.0,summer,291500.0,378950.0,87450.0
1568100215,98155,380000.0,375000.0,summer,315000.0,409500.0,94500.0
411100020,98155,380000.0,375000.0,summer,310000.0,403000.0,93000.0
4024101434,98155,380000.0,375000.0,summer,318000.0,413400.0,95400.0
6163901381,98155,380000.0,375000.0,summer,295000.0,383500.0,88500.0
1568100225,98155,380000.0,375000.0,summer,343000.0,445900.0,102900.0
6668900005,98155,371500.0,375000.0,winter,266000.0,345800.0,79800.0
7305300090,98155,380000.0,375000.0,summer,338000.0,439400.0,101400.0
3995700325,98155,371500.0,375000.0,winter,275000.0,357500.0,82500.0
3738900105,98155,380000.0,375000.0,summer,350000.0,455000.0,105000.0
6163900971,98155,380000.0,375000.0,summer,352450.0,458185.0,105735.0
4024101395,98155,380000.0,375000.0,summer,370000.0,481000.0,111000.0
6163901061,98155,380000.0,375000.0,summer,329000.0,427700.0,98700.0
7304300430,98155,380000.0,375000.0,summer,364000.0,473200.0,109200.0
3500100015,98155,380000.0,375000.0,summer,327500.0,425750.0,98250.0
6163901380,98155,371500.0,375000.0,winter,244000.0,317200.0,73200.0
1568100220,98155,380000.0,375000.0,summer,350000.0,455000.0,105000.0
1387301360,98011,472500.0,470000.0,winter,411800.0,535340.0,123540.0
6204200590,98011,472500.0,470000.0,winter,410000.0,533000.0,123000.0
8096600100,98011,472500.0,470000.0,winter,455000.0,591500.0,136500.0
7016100120,98011,472500.0,470000.0,winter,440000.0,572000.0,132000.0
3387900390,98031,289029.5,288000.0,summer,255000.0,331500.0,76500.0
3110800260,98031,289029.5,288000.0,summer,274700.0,357110.0,82410.0
2796100160,98031,289029.5,288000.0,summer,250000.0,325000.0,75000.0
1761300850,98031,289029.5,288000.0,summer,271000.0,352300.0,81300.0
8802400896,98031,285000.0,288000.0,winter,204995.0,266493.5,61498.5
2212200100,98031,289029.5,288000.0,summer,229950.0,298935.0,68985.0
1761300340,98031,289029.5,288000.0,summer,251750.0,327275.0,75525.0
1355000220,98031,289029.5,288000.0,summer,243000.0,315900.0,72900.0
3388000040,98031,289029.5,288000.0,summer,260000.0,338000.0,78000.0
6457000080,98031,289029.5,288000.0,summer,269900.0,350870.0,80970.0
3298700125,98106,315000.0,315000.0,winter,280000.0,364000.0,84000.0
4302200336,98106,315000.0,315000.0,winter,300000.0,390000.0,90000.0
2113701080,98106,315000.0,315000.0,winter,300000.0,390000.0,90000.0
3438501662,98106,315000.0,315000.0,winter,270000.0,351000.0,81000.0
3438501020,98106,315000.0,315000.0,winter,308500.0,401050.0,92550.0
3438501150,98106,315000.0,315000.0,winter,300000.0,390000.0,90000.0
3876820140,98072,500000.0,515000.0,winter,373000.0,484900.0,111900.0
1775801090,98072,522500.0,515000.0,summer,465000.0,604500.0,139500.0
9144300120,98072,500000.0,515000.0,winter,374500.0,486850.0,112350.0
5379805460,98188,265000.0,265000.0,summer,245000.0,318500.0,73500.0
1003600080,98188,265000.0,265000.0,summer,245000.0,318500.0,73500.0
4435000490,98188,265000.0,265000.0,summer,249000.0,323700.0,74700.0
7148200040,98188,261500.0,265000.0,winter,173000.0,224900.0,51900.0
1001200050,98188,265000.0,265000.0,summer,259000.0,336700.0,77700.0
7231502505,98055,290250.0,295000.0,winter,220000.0,286000.0,66000.0
6623400193,98055,299000.0,295000.0,summer,257000.0,334100.0,77100.0
5365200040,98055,299000.0,295000.0,summer,235000.0,305500.0,70500.0
7224500010,98055,299000.0,295000.0,summer,253000.0,328900.0,75900.0
3262301355,98039,1892500.0,1892500.0,winter,1320000.0,1716000.0,396000.0
3738000070,98039,1900000.0,1892500.0,summer,1712750.0,2226575.0,513825.0
